Sr No.	Com Code	Doc type	Doc date	Posting date	Customer	reference	Assignment	Document number	doc headertext	Currency	posting key	Account	Amount	Profit center	Reference for  posting	Assignment for posting	Line item text
291	IAL	DZ	28032024	01042024	90403	QCRI 000708069	002001000150848		001-003-000708069	USD	40	41200016	4,27	WLA090	QCRI 000708069	002001000150848	A2803202407099034747600120010030007080692380544614
292	IAL	DZ	28032024	01042024	90403	QCRI 000708070	002001000150851		001-003-000708070	USD	40	41200016	56,79	WLA090	QCRI 000708070	002001000150851	A2803202407099034747600120010030007080702790751418
293	IAL	DZ	28032024	01042024	90403	QCRI 000708071	002001000150852		001-003-000708071	USD	40	41200016	1,18	WLA090	QCRI 000708071	002001000150852	A2803202407099034747600120010030007080716331742717
294	IAL	DZ	28032024	01042024	90403	QCRI 000708072	002001000150853		001-003-000708072	USD	40	41200016	1,25	WLA090	QCRI 000708072	002001000150853	A2803202407099034747600120010030007080723802814711
295	IAL	DZ	28032024	01042024	90403	QCRI 000708073	002001000150854		001-003-000708073	USD	40	41200016	0,62	WLA090	QCRI 000708073	002001000150854	A2803202407099034747600120010030007080733446773812
296	IAL	DZ	28032024	01042024	90403	QCRI 000708074	002001000150855		001-003-000708074	USD	40	41200016	0,62	WLA090	QCRI 000708074	002001000150855	A2803202407099034747600120010030007080747166753817
297	IAL	DZ	28032024	01042024	90403	QCRI 000708075	002001000150856		001-003-000708075	USD	40	41200016	7,78	WLA090	QCRI 000708075	002001000150856	A2803202407099034747600120010030007080754449230310
298	IAL	DZ	28032024	01042024	90403	QCRI 000708076	002001000150857		001-003-000708076	USD	40	41200016	8,89	WLA090	QCRI 000708076	002001000150857	A2803202407099034747600120010030007080764203405311
299	IAL	DZ	28032024	01042024	90403	QCRI 000708077	002001000150858		001-003-000708077	USD	40	41200016	16,04	WLA090	QCRI 000708077	002001000150858	A2803202407099034747600120010030007080776948667715
300	IAL	DZ	28032024	01042024	90403	QCRI 000708078	002001000150863		001-003-000708078	USD	40	41200016	53,62	WLA090	QCRI 000708078	002001000150863	A2803202407099034747600120010030007080787154429811
301	IAL	DZ	28032024	01042024	90403	QCRI 000708079	002001000150864		001-003-000708079	USD	40	41200016	7,25	WLA090	QCRI 000708079	002001000150864	A2803202407099034747600120010030007080791886760313
302	IAL	DZ	28032024	01042024	90403	QCRI 000708080	002001000150865		001-003-000708080	USD	40	41200016	18,34	WLA090	QCRI 000708080	002001000150865	A2803202407099034747600120010030007080802258502617
303	IAL	DZ	28032024	01042024	90403	QCRI 000708081	002001000150870		001-003-000708081	USD	40	41200016	15,85	WLA090	QCRI 000708081	002001000150870	A2803202407099034747600120010030007080818732072118
304	IAL	DZ	28032024	01042024	90403	QCRI 000708082	002001000150877		001-003-000708082	USD	40	41200016	0,33	WLA090	QCRI 000708082	002001000150877	A2803202407099034747600120010030007080824133382710
305	IAL	DZ	28032024	01042024	90403	QCRI 000708083	002001000150878		001-003-000708083	USD	40	41200016	55,83	WLA090	QCRI 000708083	002001000150878	A2803202407099034747600120010030007080835846318011
306	IAL	DZ	28032024	01042024	90403	QCRI 000708084	002001000150880		001-003-000708084	USD	40	41200016	2,58	WLA090	QCRI 000708084	002001000150880	A2803202407099034747600120010030007080847520459713
307	IAL	DZ	28032024	01042024	90403	QCRI 000708085	002001000150881		001-003-000708085	USD	40	41200016	27,96	WLA090	QCRI 000708085	002001000150881	A2803202407099034747600120010030007080850934162314
308	IAL	DZ	28032024	01042024	90403	QCRI 000708086	002001000150882		001-003-000708086	USD	40	41200016	16,26	WLA090	QCRI 000708086	002001000150882	A2803202407099034747600120010030007080860108221318
309	IAL	DZ	28032024	01042024	90403	QCRI 000708087	002001000150883		001-003-000708087	USD	40	41200016	0,44	WLA090	QCRI 000708087	002001000150883	A2803202407099034747600120010030007080874000065213
310	IAL	DZ	28032024	01042024	90403	QCRI 000708088	002001000150884		001-003-000708088	USD	40	41200016	17,08	WLA090	QCRI 000708088	002001000150884	A2803202407099034747600120010030007080888274250212
311	IAL	DZ	28032024	01042024	90403	QCRI 000708089	002001000150888		001-003-000708089	USD	40	41200016	1,25	WLA090	QCRI 000708089	002001000150888	A2803202407099034747600120010030007080898097119513
312	IAL	DZ	28032024	01042024	90403	QCRI 000708090	002001000150889		001-003-000708090	USD	40	41200016	37,02	WLA090	QCRI 000708090	002001000150889	A2803202407099034747600120010030007080902551118419
313	IAL	DZ	28032024	01042024	90403	QCRI 000708091	002001000150890		001-003-000708091	USD	40	41200016	7,63	WLA090	QCRI 000708091	002001000150890	A2803202407099034747600120010030007080914395405915
314	IAL	DZ	28032024	01042024	90403	QCRI 000708092	002001000150891		001-003-000708092	USD	40	41200016	7,61	WLA090	QCRI 000708092	002001000150891	A2803202407099034747600120010030007080927387937910
315	IAL	DZ	28032024	01042024	90403	QCRI 000708093	002001000150892		001-003-000708093	USD	40	41200016	1,46	WLA090	QCRI 000708093	002001000150892	A2803202407099034747600120010030007080931514842212
316	IAL	DZ	28032024	01042024	90403	QCRI 000708094	002001000150893		001-003-000708094	USD	40	41200016	27,26	WLA090	QCRI 000708094	002001000150893	A2803202407099034747600120010030007080943415737316
317	IAL	DZ	28032024	01042024	90403	QCRI 000708095	002001000150908		001-003-000708095	USD	40	41200016	2,26	WLA090	QCRI 000708095	002001000150908	A2803202407099034747600120010030007080953195306918
318	IAL	DZ	28032024	01042024	90403	QCRI 000708096	002001000150921		001-003-000708096	USD	40	41200016	2,14	WLA090	QCRI 000708096	002001000150921	A2803202407099034747600120010030007080966490289914
319	IAL	DZ	28032024	01042024	90403	QCRI 000708097	002001000150922		001-003-000708097	USD	40	41200016	6,26	WLA090	QCRI 000708097	002001000150922	A2803202407099034747600120010030007080978533902311
320	IAL	DZ	28032024	01042024	90403	QCRI 000708098	002001000150923		001-003-000708098	USD	40	41200016	9,54	WLA090	QCRI 000708098	002001000150923	A2803202407099034747600120010030007080983379898717
321	IAL	DZ	28032024	01042024	90403	QCRI 000708099	002001000150924		001-003-000708099	USD	40	41200016	13,08	WLA090	QCRI 000708099	002001000150924	A2803202407099034747600120010030007080996563965715
322	IAL	DZ	28032024	01042024	90403	QCRI 000708100	002001000150925		001-003-000708100	USD	40	41200016	10,15	WLA090	QCRI 000708100	002001000150925	A2803202407099034747600120010030007081001293079310
323	IAL	DZ	28032024	01042024	90403	QCRI 000708101	002001000150926		001-003-000708101	USD	40	41200016	2,09	WLA090	QCRI 000708101	002001000150926	A2803202407099034747600120010030007081018902167019
324	IAL	DZ	28032024	01042024	90403	QCRI 000708102	002001000150935		001-003-000708102	USD	40	41200016	1,33	WLA090	QCRI 000708102	002001000150935	A2803202407099034747600120010030007081021686318415
325	IAL	DZ	28032024	01042024	90403	QCRI 000708103	002001000150941		001-003-000708103	USD	40	41200016	8,78	WLA090	QCRI 000708103	002001000150941	A2803202407099034747600120010030007081038393220712
326	IAL	DZ	28032024	01042024	90403	QCRI 000708104	002001000150942		001-003-000708104	USD	40	41200016	8,78	WLA090	QCRI 000708104	002001000150942	A2803202407099034747600120010030007081049123372016
327	IAL	DZ	28032024	01042024	90403	QCRI 000708105	002001000150943		001-003-000708105	USD	40	41200016	4,46	WLA090	QCRI 000708105	002001000150943	A2803202407099034747600120010030007081051120923415
328	IAL	DZ	28032024	01042024	90403	QCRI 000708106	002001000150944		001-003-000708106	USD	40	41200016	5,00	WLA090	QCRI 000708106	002001000150944	A2803202407099034747600120010030007081065841514312
329	IAL	DZ	28032024	01042024	90403	QCRI 000708107	002001000150953		001-003-000708107	USD	40	41200016	8,21	WLA090	QCRI 000708107	002001000150953	A2803202407099034747600120010030007081075710630312
330	IAL	DZ	28032024	01042024	90403	QCRI 000708108	002001000150954		001-003-000708108	USD	40	41200016	0,41	WLA090	QCRI 000708108	002001000150954	A2803202407099034747600120010030007081087295373617
331	IAL	DZ	28032024	01042024	90403	QCRI 000708109	002001000150955		001-003-000708109	USD	40	41200016	1,64	WLA090	QCRI 000708109	002001000150955	A2803202407099034747600120010030007081090186117016
332	IAL	DZ	28032024	01042024	90403	QCRI 000708110	002001000150956		001-003-000708110	USD	40	41200016	16,43	WLA090	QCRI 000708110	002001000150956	A2803202407099034747600120010030007081103731763510
333	IAL	DZ	28032024	01042024	90403	QCRI 000708111	002001000150966		001-003-000708111	USD	40	41200016	10,59	WLA090	QCRI 000708111	002001000150966	A2803202407099034747600120010030007081112698489016
334	IAL	DZ	28032024	01042024	90403	QCRI 000708112	002001000150974		001-003-000708112	USD	40	41200016	6,90	WLA090	QCRI 000708112	002001000150974	A2803202407099034747600120010030007081127709228810
335	IAL	DZ	28032024	01042024	90403	QCRI 000708113	002001000150975		001-003-000708113	USD	40	41200016	4,27	WLA090	QCRI 000708113	002001000150975	A2803202407099034747600120010030007081132601028118
336	IAL	DZ	28032024	01042024	90403	QCRI 000708114	002001000150976		001-003-000708114	USD	40	41200016	7,62	WLA090	QCRI 000708114	002001000150976	A2803202407099034747600120010030007081145947066614
337	IAL	DZ	28032024	01042024	90403	QCRI 000708115	002001000150977		001-003-000708115	USD	40	41200016	4,27	WLA090	QCRI 000708115	002001000150977	A2803202407099034747600120010030007081150710606111
338	IAL	DZ	28032024	01042024	90403	QCRI 000708116	003001000083247		001-003-000708116	USD	40	41200016	3,66	WLA090	QCRI 000708116	003001000083247	A2803202407099034747600120010030007081163105622215
339	IAL	DZ	28032024	01042024	90403	QCRI 000708117	003001000083252		001-003-000708117	USD	40	41200016	6,06	WLA090	QCRI 000708117	003001000083252	A2803202407099034747600120010030007081173225368717
340	IAL	DZ	28032024	01042024	90403	QCRI 000708118	003001000083253		001-003-000708118	USD	40	41200016	8,33	WLA090	QCRI 000708118	003001000083253	A2803202407099034747600120010030007081187210379411
341	IAL	DZ	28032024	01042024	90403	QCRI 000708119	003001000083254		001-003-000708119	USD	40	41200016	1,28	WLA090	QCRI 000708119	003001000083254	A2803202407099034747600120010030007081190179246514
342	IAL	DZ	28032024	01042024	90403	QCRI 000708120	003001000083260		001-003-000708120	USD	40	41200016	12,65	WLA090	QCRI 000708120	003001000083260	A2803202407099034747600120010030007081205225600015
343	IAL	DZ	28032024	01042024	90403	QCRI 000708121	003001000083272		001-003-000708121	USD	40	41200016	2,23	WLA090	QCRI 000708121	003001000083272	A2803202407099034747600120010030007081218753157111
344	IAL	DZ	28032024	01042024	90403	QCRI 000708122	003001000083273		001-003-000708122	USD	40	41200016	0,82	WLA090	QCRI 000708122	003001000083273	A2803202407099034747600120010030007081224940402012
345	IAL	DZ	28032024	01042024	90403	QCRI 000708123	003001000083281		001-003-000708123	USD	40	41200016	31,10	WLA090	QCRI 000708123	003001000083281	A2803202407099034747600120010030007081232803651113
346	IAL	DZ	28032024	01042024	90403	QCRI 000708124	003001000083282		001-003-000708124	USD	40	41200016	10,66	WLA090	QCRI 000708124	003001000083282	A2803202407099034747600120010030007081241314124711
347	IAL	DZ	28032024	01042024	90403	QCRI 000708125	003001000083283		001-003-000708125	USD	40	41200016	14,93	WLA090	QCRI 000708125	003001000083283	A2803202407099034747600120010030007081259483753015
348	IAL	DZ	28032024	01042024	90403	QCRI 000708126	003001000083287		001-003-000708126	USD	40	41200016	2,26	WLA090	QCRI 000708126	003001000083287	A2803202407099034747600120010030007081260345882015
349	IAL	DZ	28032024	01042024	90403	QCRI 000708127	003001000083292		001-003-000708127	USD	40	41200016	10,88	WLA090	QCRI 000708127	003001000083292	A2803202407099034747600120010030007081277456330712
350	IAL	DZ	28032024	01042024	90403	QCRI 000708128	003001000083293		001-003-000708128	USD	40	41200016	11,23	WLA090	QCRI 000708128	003001000083293	A2803202407099034747600120010030007081287621337511
351	IAL	DZ	28032024	01042024	90403	QCRI 000708129	003001000083297		001-003-000708129	USD	40	41200016	4,24	WLA090	QCRI 000708129	003001000083297	A2803202407099034747600120010030007081292235888815
352	IAL	DZ	28032024	01042024	90403	QCRI 000708130	003001000083310		001-003-000708130	USD	40	41200016	14,44	WLA090	QCRI 000708130	003001000083310	A2803202407099034747600120010030007081309224582714
353	IAL	DZ	28032024	01042024	90403	QCRI 000708131	003001000083311		001-003-000708131	USD	40	41200016	31,93	WLA090	QCRI 000708131	003001000083311	A2803202407099034747600120010030007081310137985010
354	IAL	DZ	28032024	01042024	90403	QCRI 000708132	003001000083312		001-003-000708132	USD	40	41200016	2,32	WLA090	QCRI 000708132	003001000083312	A2803202407099034747600120010030007081322569774711
355	IAL	DZ	28032024	01042024	90403	QCRI 000708133	003001000083313		001-003-000708133	USD	40	41200016	5,41	WLA090	QCRI 000708133	003001000083313	A2803202407099034747600120010030007081334245465811
356	IAL	DZ	28032024	01042024	90403	QCRI 000708134	003001000083314		001-003-000708134	USD	40	41200016	0,45	WLA090	QCRI 000708134	003001000083314	A2803202407099034747600120010030007081345503794019
357	IAL	DZ	28032024	01042024	90403	QCRI 000708135	003001000083315		001-003-000708135	USD	40	41200016	1,00	WLA090	QCRI 000708135	003001000083315	A2803202407099034747600120010030007081352945766711
358	IAL	DZ	28032024	01042024	90403	QCRI 000708136	003001000083316		001-003-000708136	USD	40	41200016	0,58	WLA090	QCRI 000708136	003001000083316	A2803202407099034747600120010030007081364623127312
359	IAL	DZ	28032024	01042024	90403	QCRI 000708137	003001000083319		001-003-000708137	USD	40	41200016	11,32	WLA090	QCRI 000708137	003001000083319	A2803202407099034747600120010030007081374557875618
360	IAL	DZ	28032024	01042024	90403	QCRI 000708138	003001000083320		001-003-000708138	USD	40	41200016	21,22	WLA090	QCRI 000708138	003001000083320	A2803202407099034747600120010030007081389311477815
361	IAL	DZ	28032024	01042024	90403	QCRI 000708139	003001000083321		001-003-000708139	USD	40	41200016	6,93	WLA090	QCRI 000708139	003001000083321	A2803202407099034747600120010030007081399417172318
362	IAL	DZ	28032024	01042024	90403	QCRI 000708140	003001000083322		001-003-000708140	USD	40	41200016	13,11	WLA090	QCRI 000708140	003001000083322	A2803202407099034747600120010030007081402709089110
363	IAL	DZ	28032024	01042024	90403	QCRI 000708141	003001000083323		001-003-000708141	USD	40	41200016	0,98	WLA090	QCRI 000708141	003001000083323	A2803202407099034747600120010030007081416475295715
364	IAL	DZ	28032024	01042024	90403	QCRI 000708142	003001000083329		001-003-000708142	USD	40	41200016	15,34	WLA090	QCRI 000708142	003001000083329	A2803202407099034747600120010030007081424315491510
365	IAL	DZ	28032024	01042024	90403	QCRI 000708143	003001000083330		001-003-000708143	USD	40	41200016	6,41	WLA090	QCRI 000708143	003001000083330	A2803202407099034747600120010030007081434887643813
366	IAL	DZ	28032024	01042024	90403	QCRI 000708144	003001000083331		001-003-000708144	USD	40	41200016	28,87	WLA090	QCRI 000708144	003001000083331	A2803202407099034747600120010030007081445458613916
367	IAL	DZ	28032024	01042024	90403	QCRI 000708145	003001000083332		001-003-000708145	USD	40	41200016	12,18	WLA090	QCRI 000708145	003001000083332	A2803202407099034747600120010030007081457370184614
368	IAL	DZ	28032024	01042024	90403	QCRI 000708146	003001000083335		001-003-000708146	USD	40	41200016	99,33	WLA090	QCRI 000708146	003001000083335	A2803202407099034747600120010030007081463581676912
369	IAL	DZ	28032024	01042024	90403	QCRI 000708147	003001000083336		001-003-000708147	USD	40	41200016	40,40	WLA090	QCRI 000708147	003001000083336	A2803202407099034747600120010030007081472717776214
370	IAL	DZ	28032024	01042024	90403	QCRI 000708148	003001000083337		001-003-000708148	USD	40	41200016	6,62	WLA090	QCRI 000708148	003001000083337	A2803202407099034747600120010030007081488638160511
371	IAL	DZ	28032024	01042024	90403	QCRI 000708149	003001000083341		001-003-000708149	USD	40	41200016	29,30	WLA090	QCRI 000708149	003001000083341	A2803202407099034747600120010030007081492638325119
372	IAL	DZ	28032024	01042024	90403	QCRI 000708150	003001000083343		001-003-000708150	USD	40	41200016	2,56	WLA090	QCRI 000708150	003001000083343	A2803202407099034747600120010030007081500735022311
373	IAL	DZ	28032024	01042024	90403	QCRI 000708151	003001000083344		001-003-000708151	USD	40	41200016	12,81	WLA090	QCRI 000708151	003001000083344	A2803202407099034747600120010030007081518276147119
374	IAL	DZ	28032024	01042024	90403	QCRI 000708152	003001000083349		001-003-000708152	USD	40	41200016	0,47	WLA090	QCRI 000708152	003001000083349	A2803202407099034747600120010030007081527267574119
375	IAL	DZ	28032024	01042024	90403	QCRI 000708153	003001000083351		001-003-000708153	USD	40	41200016	7,17	WLA090	QCRI 000708153	003001000083351	A2803202407099034747600120010030007081534785668018
376	IAL	DZ	28032024	01042024	90403	QCRI 000708154	003001000083352		001-003-000708154	USD	40	41200016	8,64	WLA090	QCRI 000708154	003001000083352	A2803202407099034747600120010030007081543466414916
377	IAL	DZ	28032024	01042024	90403	QCRI 000708155	003001000083354		001-003-000708155	USD	40	41200016	4,38	WLA090	QCRI 000708155	003001000083354	A2803202407099034747600120010030007081554822769416
378	IAL	DZ	28032024	01042024	90403	QCRI 000708156	003001000083356		001-003-000708156	USD	40	41200016	37,31	WLA090	QCRI 000708156	003001000083356	A2803202407099034747600120010030007081567483829611
379	IAL	DZ	28032024	01042024	90403	QCRI 000708157	003001000083358		001-003-000708157	USD	40	41200016	1,98	WLA090	QCRI 000708157	003001000083358	A2803202407099034747600120010030007081574382734810
380	IAL	DZ	28032024	01042024	90403	QCRI 000708158	003001000083359		001-003-000708158	USD	40	41200016	18,56	WLA090	QCRI 000708158	003001000083359	A2803202407099034747600120010030007081589703519116
381	IAL	DZ	28032024	01042024	90403	QCRI 000708159	003001000083364		001-003-000708159	USD	40	41200016	10,33	WLA090	QCRI 000708159	003001000083364	A2803202407099034747600120010030007081590893581716
382	IAL	DZ	28032024	01042024	90403	QCRI 000708160	003001000083365		001-003-000708160	USD	40	41200016	18,74	WLA090	QCRI 000708160	003001000083365	A2803202407099034747600120010030007081609088142911
383	IAL	DZ	28032024	01042024	90403	QCRI 000708161	003001000083366		001-003-000708161	USD	40	41200016	13,95	WLA090	QCRI 000708161	003001000083366	A2803202407099034747600120010030007081618105473012
384	IAL	DZ	28032024	01042024	90403	QCRI 000708162	003001000083367		001-003-000708162	USD	40	41200016	7,11	WLA090	QCRI 000708162	003001000083367	A2803202407099034747600120010030007081620214341619
385	IAL	DZ	28032024	01042024	90403	QCRI 000708163	003001000083373		001-003-000708163	USD	40	41200016	12,91	WLA090	QCRI 000708163	003001000083373	A2803202407099034747600120010030007081631929871315
386	IAL	DZ	28032024	01042024	90403	QCRI 000708164	003001000083374		001-003-000708164	USD	40	41200016	9,48	WLA090	QCRI 000708164	003001000083374	A2803202407099034747600120010030007081640085141811
387	IAL	DZ	28032024	01042024	90403	QCRI 000708165	003001000083386		001-003-000708165	USD	40	41200016	0,59	WLA090	QCRI 000708165	003001000083386	A2803202407099034747600120010030007081656278730011
388	IAL	DZ	28032024	01042024	90403	QCRI 000708166	003001000083395		001-003-000708166	USD	40	41200016	1,55	WLA090	QCRI 000708166	003001000083395	A2803202407099034747600120010030007081668230075514
389	IAL	DZ	28032024	01042024	90403	QCRI 000708167	003001000083396		001-003-000708167	USD	40	41200016	19,74	WLA090	QCRI 000708167	003001000083396	A2803202407099034747600120010030007081671661726017
390	IAL	DZ	28032024	01042024	90403	QCRI 000708168	003001000083397		001-003-000708168	USD	40	41200016	5,59	WLA090	QCRI 000708168	003001000083397	A2803202407099034747600120010030007081680945467916
391	IAL	DZ	28032024	01042024	90403	QCRI 000708169	003001000083398		001-003-000708169	USD	40	41200016	29,27	WLA090	QCRI 000708169	003001000083398	A2803202407099034747600120010030007081695628671815
392	IAL	DZ	28032024	01042024	90403	QCRI 000708170	003001000083399		001-003-000708170	USD	40	41200016	8,47	WLA090	QCRI 000708170	003001000083399	A2803202407099034747600120010030007081701058947511
393	IAL	DZ	28032024	01042024	90403	QCRI 000708171	003001000083400		001-003-000708171	USD	40	41200016	15,70	WLA090	QCRI 000708171	003001000083400	A2803202407099034747600120010030007081714640077915
394	IAL	DZ	28032024	01042024	90403	QCRI 000708172	003001000083401		001-003-000708172	USD	40	41200016	20,55	WLA090	QCRI 000708172	003001000083401	A2803202407099034747600120010030007081720047548911
395	IAL	DZ	28032024	01042024	90403	QCRI 000708173	003001000083411		001-003-000708173	USD	40	41200016	4,44	WLA090	QCRI 000708173	003001000083411	A2803202407099034747600120010030007081736099683215
396	IAL	DZ	28032024	01042024	90403	QCRI 000708174	003001000083412		001-003-000708174	USD	40	41200016	30,41	WLA090	QCRI 000708174	003001000083412	A2803202407099034747600120010030007081741877105511
397	IAL	DZ	28032024	01042024	90403	QCRI 000708175	003001000083413		001-003-000708175	USD	40	41200016	4,83	WLA090	QCRI 000708175	003001000083413	A2803202407099034747600120010030007081750752340615
398	IAL	DZ	28032024	01042024	90403	QCRI 000708176	003001000083421		001-003-000708176	USD	40	41200016	0,77	WLA090	QCRI 000708176	003001000083421	A2803202407099034747600120010030007081767305002117
399	IAL	DZ	28032024	01042024	90403	QCRI 000708177	003001000083422		001-003-000708177	USD	40	41200016	0,60	WLA090	QCRI 000708177	003001000083422	A2803202407099034747600120010030007081778455251214
400	IAL	DZ	28032024	01042024	90403	QCRI 000708178	003001000083423		001-003-000708178	USD	40	41200016	1,28	WLA090	QCRI 000708178	003001000083423	A2803202407099034747600120010030007081786570241918
401	IAL	DZ	28032024	01042024	90403	QCRI 000708179	003001000083424		001-003-000708179	USD	40	41200016	14,53	WLA090	QCRI 000708179	003001000083424	A2803202407099034747600120010030007081799262623618
402	IAL	DZ	28032024	01042024	90403	QCRI 000708180	002001000150707		001-003-000708180	USD	40	41200016	7,72	WLA090	QCRI 000708180	002001000150707	A2803202407099034747600120010030007081800015255817
403	IAL	DZ	28032024	01042024	90403	QCRI 000708181	003001000083250		001-003-000708181	USD	40	41200016	44,54	WLA090	QCRI 000708181	003001000083250	A2803202407099034747600120010030007081817637528713
404	IAL	DZ	28032024	01042024	90403	QCRI 000708182	003001000083309		001-003-000708182	USD	40	41200016	18,64	WLA090	QCRI 000708182	003001000083309	A2803202407099034747600120010030007081828971871714
405	IAL	DZ	28032024	01042024	90403	QCRI 000708183	003001000083317		001-003-000708183	USD	40	41200016	14,65	WLA090	QCRI 000708183	003001000083317	A2803202407099034747600120010030007081830825209011
406	IAL	DZ	28032024	01042024	90403	QCRI 000708184	003001000083318		001-003-000708184	USD	40	41200016	19,24	WLA090	QCRI 000708184	003001000083318	A2803202407099034747600120010030007081847879241415
407	IAL	DZ	28032024	01042024	90403	QCRI 000708185	001001000185680		001-003-000708185	USD	40	41200016	16,37	WLA090	QCRI 000708185	001001000185680	A2803202407099034747600120010030007081850457509513
408	IAL	DZ	28032024	01042024	90403	QCRI 000708186	003001000083387		001-003-000708186	USD	40	41200016	35,80	WLA090	QCRI 000708186	003001000083387	A2803202407099034747600120010030007081869212132417
409	IAL	DZ	28032024	01042024	90403	QCRI 000708187	003001000083410		001-003-000708187	USD	40	41200016	8,03	WLA090	QCRI 000708187	003001000083410	A2803202407099034747600120010030007081876048364510
410	IAL	DZ	31032024	01042024	90403	QCRI 000708463	001001000185854		001-003-000708463	USD	40	41200016	7,87	WLA090	QCRI 000708463	001001000185854	A3103202407099034747600120010030007084634230853011
411	IAL	DZ	31032024	01042024	90403	QCRI 000708464	001001000185855		001-003-000708464	USD	40	41200016	7,14	WLA090	QCRI 000708464	001001000185855	A3103202407099034747600120010030007084640296488314
412	IAL	DZ	31032024	01042024	90403	QCRI 000708465	001001000185874		001-003-000708465	USD	40	41200016	16,41	WLA090	QCRI 000708465	001001000185874	A3103202407099034747600120010030007084652562956815
413	IAL	DZ	31032024	01042024	90403	QCRI 000708466	001001000185875		001-003-000708466	USD	40	41200016	8,19	WLA090	QCRI 000708466	001001000185875	A3103202407099034747600120010030007084663131397217
414	IAL	DZ	31032024	01042024	90403	QCRI 000708467	001001000185877		001-003-000708467	USD	40	41200016	14,37	WLA090	QCRI 000708467	001001000185877	A3103202407099034747600120010030007084671029129219
415	IAL	DZ	31032024	01042024	90403	QCRI 000708468	001001000185878		001-003-000708468	USD	40	41200016	1,81	WLA090	QCRI 000708468	001001000185878	A3103202407099034747600120010030007084683716680616
416	IAL	DZ	31032024	01042024	90403	QCRI 000708469	001001000185884		001-003-000708469	USD	40	41200016	0,87	WLA090	QCRI 000708469	001001000185884	A3103202407099034747600120010030007084694050774310
417	IAL	DZ	31032024	01042024	90403	QCRI 000708470	001001000185885		001-003-000708470	USD	40	41200016	0,76	WLA090	QCRI 000708470	001001000185885	A3103202407099034747600120010030007084707514278715
418	IAL	DZ	31032024	01042024	90403	QCRI 000708471	001001000185886		001-003-000708471	USD	40	41200016	4,79	WLA090	QCRI 000708471	001001000185886	A3103202407099034747600120010030007084713405645317
419	IAL	DZ	31032024	01042024	90403	QCRI 000708472	002001000151035		001-003-000708472	USD	40	41200016	36,48	WLA090	QCRI 000708472	002001000151035	A3103202407099034747600120010030007084728227306411
420	IAL	DZ	31032024	01042024	90403	QCRI 000708473	002001000151036		001-003-000708473	USD	40	41200016	4,63	WLA090	QCRI 000708473	002001000151036	A3103202407099034747600120010030007084735726398110
421	IAL	DZ	31032024	01042024	90403	QCRI 000708474	002001000151044		001-003-000708474	USD	40	41200016	9,65	WLA090	QCRI 000708474	002001000151044	A3103202407099034747600120010030007084749913383314
422	IAL	DZ	31032024	01042024	90403	QCRI 000708475	002001000151045		001-003-000708475	USD	40	41200016	18,65	WLA090	QCRI 000708475	002001000151045	A3103202407099034747600120010030007084751624609813
423	IAL	DZ	31032024	01042024	90403	QCRI 000708476	002001000151046		001-003-000708476	USD	40	41200016	15,75	WLA090	QCRI 000708476	002001000151046	A3103202407099034747600120010030007084767430170911
424	IAL	DZ	31032024	01042024	90403	QCRI 000708477	002001000151052		001-003-000708477	USD	40	41200016	9,63	WLA090	QCRI 000708477	002001000151052	A3103202407099034747600120010030007084770850148114
425	IAL	DZ	31032024	01042024	90403	QCRI 000708478	002001000151053		001-003-000708478	USD	40	41200016	5,82	WLA090	QCRI 000708478	002001000151053	A3103202407099034747600120010030007084788619176713
426	IAL	DZ	31032024	01042024	90403	QCRI 000708479	002001000151054		001-003-000708479	USD	40	41200016	89,69	WLA090	QCRI 000708479	002001000151054	A3103202407099034747600120010030007084790113623910
427	IAL	DZ	31032024	01042024	90403	QCRI 000708480	002001000151073		001-003-000708480	USD	40	41200016	4,44	WLA090	QCRI 000708480	002001000151073	A3103202407099034747600120010030007084802331925315
428	IAL	DZ	31032024	01042024	90403	QCRI 000708481	002001000151089		001-003-000708481	USD	40	41200016	4,44	WLA090	QCRI 000708481	002001000151089	A3103202407099034747600120010030007084814759874810
429	IAL	DZ	31032024	01042024	90403	QCRI 000708482	002001000151090		001-003-000708482	USD	40	41200016	10,25	WLA090	QCRI 000708482	002001000151090	A3103202407099034747600120010030007084822772064111
430	IAL	DZ	31032024	01042024	90403	QCRI 000708483	002001000151091		001-003-000708483	USD	40	41200016	8,79	WLA090	QCRI 000708483	002001000151091	A3103202407099034747600120010030007084834290119111
431	IAL	DZ	31032024	01042024	90403	QCRI 000708484	002001000151092		001-003-000708484	USD	40	41200016	4,70	WLA090	QCRI 000708484	002001000151092	A3103202407099034747600120010030007084848970387715
432	IAL	DZ	31032024	01042024	90403	QCRI 000708485	002001000151115		001-003-000708485	USD	40	41200016	3,92	WLA090	QCRI 000708485	002001000151115	A3103202407099034747600120010030007084851179083711
433	IAL	DZ	31032024	01042024	90403	QCRI 000708486	002001000151116		001-003-000708486	USD	40	41200016	35,49	WLA090	QCRI 000708486	002001000151116	A3103202407099034747600120010030007084866933043613
434	IAL	DZ	31032024	01042024	90403	QCRI 000708487	003001000083511		001-003-000708487	USD	40	41200016	2,94	WLA090	QCRI 000708487	003001000083511	A3103202407099034747600120010030007084876059602912
